,n_orin,o_orin,sales_n,sales_o,week,pct_change
2626,120570163,120540829,0.0,3.4164763514134893,5,-100.0
2627,120570163,120540829,0.5256117463713049,1.576835239113911,6,-66.66666666666659
2628,120570171,120540829,0.0,0.26280587318565246,1,-100.0
2629,120570171,120540829,1.8396411122995637,1.8396411122995637,2,0.0
2630,120570171,120540829,1.3140293659282587,2.102446985485231,3,-37.5000000000005
2631,120570171,120540829,0.0,4.993311590527415,4,-100.0
2632,120570171,120540829,0.0,3.4164763514134893,5,-100.0
2633,120570171,120540829,0.7884176195569574,1.576835239113911,6,-49.99999999999988
2634,120570180,120540829,0.0,0.26280587318565246,1,-100.0
2635,120570180,120540829,3.9420880977848047,1.8396411122995637,2,114.28571428571566
2636,120570180,120540829,4.730505717341763,2.102446985485231,3,124.99999999999969
2637,120570180,120540829,0.0,4.993311590527415,4,-100.0
2638,120570180,120540829,0.0,3.4164763514134893,5,-100.0
2639,120570180,120540829,2.365252858670883,1.576835239113911,6,50.000000000001044
2640,120570198,120540829,0.0,0.26280587318565246,1,-100.0
2641,120570198,120540829,3.9420880977848047,1.8396411122995637,2,114.28571428571566
2642,120570198,120540829,2.102446985485231,2.102446985485231,3,0.0
2643,120570198,120540829,0.0,4.993311590527415,4,-100.0
2644,120570198,120540829,0.0,3.4164763514134893,5,-100.0
2645,120570198,120540829,3.4164763514134893,1.576835239113911,6,116.66666666666762
2646,120570219,120540829,0.0,0.26280587318565246,1,-100.0
2647,120570219,120540829,2.890864605042185,1.8396411122995637,2,57.14285714285787
2648,120570219,120540829,5.256117463713066,2.102446985485231,3,149.99999999999946
2649,120570219,120540829,0.0,4.993311590527415,4,-100.0
2650,120570219,120540829,0.0,3.4164763514134893,5,-100.0
2651,120570219,120540829,2.365252858670883,1.576835239113911,6,50.000000000001044
2652,120571385,120540829,0.0,0.26280587318565246,1,-100.0
2653,120571385,120540829,0.0,1.8396411122995637,2,-100.0
2654,120571385,120540829,0.7884176195569574,2.102446985485231,3,-62.5000000000002
2655,120571385,120540829,2.102446985485231,4.993311590527415,4,-57.89473684210519
2656,120571385,120540829,0.0,3.4164763514134893,5,-100.0
2657,120571385,120540829,0.0,1.576835239113911,6,-100.0
2658,120571393,120540829,0.0,0.26280587318565246,1,-100.0
2659,120571393,120540829,0.0,1.8396411122995637,2,-100.0
2660,120571393,120540829,0.7884176195569574,2.102446985485231,3,-62.5000000000002
2661,120571393,120540829,0.5256117463713049,4.993311590527415,4,-89.47368421052636
2662,120571393,120540829,0.0,3.4164763514134893,5,-100.0
2663,120571393,120540829,0.0,1.576835239113911,6,-100.0
2664,120573233,120540829,1.3140293659282587,0.26280587318565246,1,399.9999999999987
2665,120573233,120540829,0.7884176195569574,1.8396411122995637,2,-57.14285714285706
2666,120573233,120540829,1.0512234927426098,2.102446985485231,3,-50.00000000000027
2667,120573233,120540829,0.0,4.993311590527415,4,-100.0
2668,120573233,120540829,0.0,3.4164763514134893,5,-100.0
2669,120573233,120540829,1.3140293659282587,1.576835239113911,6,-16.666666666666703
2670,120573241,120540829,0.0,0.26280587318565246,1,-100.0
2671,120573241,120540829,1.576835239113911,1.8396411122995637,2,-14.28571428571432
2672,120573241,120540829,1.3140293659282587,2.102446985485231,3,-37.5000000000005
2673,120573241,120540829,0.0,4.993311590527415,4,-100.0
2674,120573241,120540829,0.0,3.4164763514134893,5,-100.0
2675,120573241,120540829,1.0512234927426098,1.576835239113911,6,-33.33333333333318
2676,120573250,120540829,1.0512234927426098,0.26280587318565246,1,300.0
2677,120573250,120540829,1.8396411122995637,1.8396411122995637,2,0.0
2678,120573250,120540829,2.628058731856532,2.102446985485231,3,24.999999999999694
2679,120573250,120540829,0.0,4.993311590527415,4,-100.0
2680,120573250,120540829,0.0,3.4164763514134893,5,-100.0
2681,120573250,120540829,1.0512234927426098,1.576835239113911,6,-33.33333333333318
2682,120570315,120540896,0.0,4.204893970970458,1,-100.0
2683,120570315,120540896,1.0512234927426098,9.72381730786919,2,-89.18918918918925
2684,120570315,120540896,0.7884176195569574,11.563458420168766,3,-93.18181818181822
2685,120570315,120540896,0.0,9.72381730786919,4,-100.0
2686,120570315,120540896,0.0,9.98662318105484,5,-100.0
2687,120570315,120540896,2.628058731856532,7.095758576012644,6,-62.962962962963
2688,120570438,120525709,0.0,0.0,1,100.0
2689,120570438,120525709,0.0,1.0512234927426098,2,-100.0
2690,120570438,120525709,0.0,0.5256117463713049,3,-100.0
2691,120570438,120525709,0.0,2.628058731856532,4,-100.0
2692,120570438,120525709,0.0,2.890864605042185,5,-100.0
2693,120570438,120525709,0.0,2.365252858670883,6,-100.0
2694,120570649,120491730,0.0,0.0,1,100.0
2695,120570649,120491730,0.5256117463713049,0.7884176195569574,2,-33.333333333333336
2696,120570649,120491730,1.0512234927426098,0.5256117463713049,3,100.0
2697,120570649,120491730,1.3140293659282587,1.3140293659282587,4,0.0
2698,120570649,120491730,1.8396411122995637,1.8396411122995637,5,0.0
2699,120570649,120491730,1.8396411122995637,1.8396411122995637,6,0.0
2700,120570657,120491730,0.26280587318565246,0.0,1,100.0
2701,120570657,120491730,1.3140293659282587,0.7884176195569574,2,66.6666666666662
2702,120570657,120491730,1.3140293659282587,0.5256117463713049,3,149.99999999999932
2703,120570657,120491730,0.7884176195569574,1.3140293659282587,4,-39.99999999999983
2704,120570657,120491730,1.0512234927426098,1.8396411122995637,5,-42.85714285714275
2705,120570657,120491730,1.0512234927426098,1.8396411122995637,6,-42.85714285714275
2706,120570665,120491730,0.26280587318565246,0.0,1,100.0
2707,120570665,120491730,0.5256117463713049,0.7884176195569574,2,-33.333333333333336
2708,120570665,120491730,0.26280587318565246,0.5256117463713049,3,-50.0
2709,120570665,120491730,0.7884176195569574,1.3140293659282587,4,-39.99999999999983
2710,120570665,120491730,0.0,1.8396411122995637,5,-100.0
2711,120570665,120491730,0.5256117463713049,1.8396411122995637,6,-71.42857142857139
2712,120570673,120491730,0.5256117463713049,0.0,1,100.0
2713,120570673,120491730,1.0512234927426098,0.7884176195569574,2,33.33333333333333
2714,120570673,120491730,0.7884176195569574,0.5256117463713049,3,50.000000000000014
2715,120570673,120491730,0.26280587318565246,1.3140293659282587,4,-79.99999999999994
2716,120570673,120491730,1.0512234927426098,1.8396411122995637,5,-42.85714285714275
2717,120570673,120491730,0.5256117463713049,1.8396411122995637,6,-71.42857142857139
2718,120570681,120491730,0.26280587318565246,0.0,1,100.0
2719,120570681,120491730,0.26280587318565246,0.7884176195569574,2,-66.66666666666667
2720,120570681,120491730,0.7884176195569574,0.5256117463713049,3,50.000000000000014
2721,120570681,120491730,0.7884176195569574,1.3140293659282587,4,-39.99999999999983
2722,120570681,120491730,1.3140293659282587,1.8396411122995637,5,-28.57142857142863
2723,120570681,120491730,0.26280587318565246,1.8396411122995637,6,-85.7142857142857
2724,120570690,120491730,0.0,0.0,1,100.0
2725,120570690,120491730,0.7884176195569574,0.7884176195569574,2,0.0
2726,120570690,120491730,0.5256117463713049,0.5256117463713049,3,0.0
2727,120570690,120491730,0.5256117463713049,1.3140293659282587,4,-59.999999999999886
2728,120570690,120491730,0.7884176195569574,1.8396411122995637,5,-57.14285714285706
2729,120570690,120491730,1.0512234927426098,1.8396411122995637,6,-42.85714285714275
2730,120571422,120508458,0.0,9.461011434683536,1,-100.0
2731,120571422,120508458,0.0,9.72381730786919,2,-100.0
2732,120571422,120508458,0.0,11.300652546983114,3,-100.0
2733,120571422,120508458,0.0,12.614681912911388,4,-100.0
2734,120571422,120508458,0.0,11.82626429335442,5,-100.0
2735,120571422,120508458,0.0,8.672593815126568,6,-100.0
2736,120571431,120508458,0.0,9.461011434683536,1,-100.0
2737,120571431,120508458,0.0,9.72381730786919,2,-100.0
2738,120571431,120508458,0.0,11.300652546983114,3,-100.0
2739,120571431,120508458,0.0,12.614681912911388,4,-100.0
2740,120571431,120508458,0.0,11.82626429335442,5,-100.0
2741,120571431,120508458,0.0,8.672593815126568,6,-100.0
2742,120571449,120508466,0.0,0.0,1,100.0
2743,120571449,120508466,0.0,5.518923336898731,2,-100.0
2744,120571449,120508466,0.0,9.198205561497884,3,-100.0
2745,120571449,120508466,0.0,6.570146829641339,4,-100.0
2746,120571449,120508466,0.0,5.518923336898731,5,-100.0
2747,120571449,120508466,0.0,10.512234927426144,6,-100.0
2748,120571457,120508466,0.0,0.0,1,100.0
2749,120571457,120508466,0.0,5.518923336898731,2,-100.0
2750,120571457,120508466,0.0,9.198205561497884,3,-100.0
2751,120571457,120508466,0.0,6.570146829641339,4,-100.0
2752,120571457,120508466,0.0,5.518923336898731,5,-100.0
2753,120571457,120508466,0.0,10.512234927426144,6,-100.0
2754,120571633,120508474,0.0,1.8396411122995637,1,-100.0
2755,120571633,120508474,0.0,2.365252858670883,2,-100.0
2756,120571633,120508474,0.0,2.365252858670883,3,-100.0
2757,120571633,120508474,0.0,2.628058731856532,4,-100.0
2758,120571633,120508474,0.0,1.576835239113911,5,-100.0
2759,120571633,120508474,0.0,2.628058731856532,6,-100.0
2760,120571641,120508474,0.0,1.8396411122995637,1,-100.0
2761,120571641,120508474,0.0,2.365252858670883,2,-100.0
2762,120571641,120508474,0.0,2.365252858670883,3,-100.0
2763,120571641,120508474,0.0,2.628058731856532,4,-100.0
2764,120571641,120508474,0.0,1.576835239113911,5,-100.0
2765,120571641,120508474,0.0,2.628058731856532,6,-100.0
2766,120572661,120500683,0.0,0.0,1,100.0
2767,120572661,120500683,0.0,0.0,2,100.0
2768,120572661,120500683,0.0,0.0,3,100.0
2769,120572661,120500683,0.0,0.0,4,100.0
2770,120572661,120500683,0.0,0.0,5,100.0
2771,120572661,120500683,0.0,0.0,6,100.0
2772,120572775,120500683,0.0,0.0,1,100.0
2773,120572775,120500683,0.0,0.0,2,100.0
2774,120572775,120500683,0.0,0.0,3,100.0
2775,120572775,120500683,0.0,0.0,4,100.0
2776,120572775,120500683,0.0,0.0,5,100.0
2777,120572775,120500683,0.0,0.0,6,100.0
2778,120572839,120500683,0.0,0.0,1,100.0
2779,120572839,120500683,0.0,0.0,2,100.0
2780,120572839,120500683,0.0,0.0,3,100.0
2781,120572839,120500683,0.0,0.0,4,100.0
2782,120572839,120500683,0.0,0.0,5,100.0
2783,120572839,120500683,0.0,0.0,6,100.0
2784,120572847,120500683,0.0,0.0,1,100.0
2785,120572847,120500683,0.0,0.0,2,100.0
2786,120572847,120500683,0.0,0.0,3,100.0
2787,120572847,120500683,0.0,0.0,4,100.0
2788,120572847,120500683,0.0,0.0,5,100.0
2789,120572847,120500683,0.0,0.0,6,100.0
2790,120572783,120499184,0.0,0.0,1,100.0
2791,120572783,120499184,0.0,0.0,2,100.0
2792,120572783,120499184,0.0,0.0,3,100.0
2793,120572783,120499184,0.0,0.0,4,100.0
2794,120572783,120499184,0.0,0.0,5,100.0
2795,120572783,120499184,0.0,0.0,6,100.0
2796,120585429,120499184,0.0,0.0,1,100.0
2797,120585429,120499184,0.0,0.0,2,100.0
2798,120585429,120499184,0.0,0.0,3,100.0
2799,120585429,120499184,0.0,0.0,4,100.0
2800,120585429,120499184,0.0,0.0,5,100.0
2801,120585429,120499184,0.0,0.0,6,100.0
2802,120585437,120499184,10.249429054240492,0.0,1,100.0
2803,120585437,120499184,0.0,0.0,2,100.0
2804,120585437,120499184,0.0,0.0,3,100.0
2805,120585437,120499184,0.0,0.0,4,100.0
2806,120585437,120499184,0.0,0.0,5,100.0
2807,120585437,120499184,0.0,0.0,6,100.0
2808,120573049,120504182,0.0,0.0,1,100.0
2809,120573049,120504182,1.0512234927426098,0.0,2,100.0
2810,120573049,120504182,0.5256117463713049,0.0,3,100.0
2811,120573049,120504182,0.0,0.0,4,100.0
2812,120573049,120504182,0.0,0.0,5,100.0
2813,120573049,120504182,0.7884176195569574,0.0,6,100.0
2814,120573073,120504182,0.26280587318565246,0.0,1,100.0
2815,120573073,120504182,0.26280587318565246,0.0,2,100.0
2816,120573073,120504182,0.26280587318565246,0.0,3,100.0
2817,120573073,120504182,0.0,0.0,4,100.0
2818,120573073,120504182,0.0,0.0,5,100.0
2819,120573073,120504182,0.26280587318565246,0.0,6,100.0
2820,120573081,120504182,1.3140293659282587,0.0,1,100.0
2821,120573081,120504182,1.3140293659282587,0.0,2,100.0
2822,120573081,120504182,1.0512234927426098,0.0,3,100.0
2823,120573081,120504182,0.0,0.0,4,100.0
2824,120573081,120504182,0.0,0.0,5,100.0
2825,120573081,120504182,0.5256117463713049,0.0,6,100.0
2826,120573090,120504182,0.26280587318565246,0.0,1,100.0
2827,120573090,120504182,0.5256117463713049,0.0,2,100.0
2828,120573090,120504182,0.7884176195569574,0.0,3,100.0
2829,120573090,120504182,0.0,0.0,4,100.0
2830,120573090,120504182,0.0,0.0,5,100.0
2831,120573090,120504182,0.7884176195569574,0.0,6,100.0
2832,120573102,120504182,0.5256117463713049,0.0,1,100.0
2833,120573102,120504182,1.8396411122995637,0.0,2,100.0
2834,120573102,120504182,2.628058731856532,0.0,3,100.0
2835,120573102,120504182,0.0,0.0,4,100.0
2836,120573102,120504182,0.0,0.0,5,100.0
2837,120573102,120504182,2.628058731856532,0.0,6,100.0
2838,120573111,120504182,1.3140293659282587,0.0,1,100.0
2839,120573111,120504182,0.26280587318565246,0.0,2,100.0
2840,120573111,120504182,1.3140293659282587,0.0,3,100.0
2841,120573111,120504182,0.0,0.0,4,100.0
2842,120573111,120504182,0.0,0.0,5,100.0
2843,120573111,120504182,0.5256117463713049,0.0,6,100.0
2844,120603738,120504182,0.0,0.0,1,100.0
2845,120603738,120504182,0.0,0.0,2,100.0
2846,120603738,120504182,0.5256117463713049,0.0,3,100.0
2847,120603738,120504182,0.7884176195569574,0.0,4,100.0
2848,120603738,120504182,1.576835239113911,0.0,5,100.0
2849,120603738,120504182,2.628058731856532,0.0,6,100.0
2850,120603746,120504182,0.0,0.0,1,100.0
2851,120603746,120504182,0.0,0.0,2,100.0
2852,120603746,120504182,0.7884176195569574,0.0,3,100.0
2853,120603746,120504182,1.8396411122995637,0.0,4,100.0
2854,120603746,120504182,1.3140293659282587,0.0,5,100.0
2855,120603746,120504182,1.3140293659282587,0.0,6,100.0
2856,120603754,120504182,0.0,0.0,1,100.0
2857,120603754,120504182,0.0,0.0,2,100.0
2858,120603754,120504182,0.7884176195569574,0.0,3,100.0
2859,120603754,120504182,1.0512234927426098,0.0,4,100.0
2860,120603754,120504182,1.8396411122995637,0.0,5,100.0
2861,120603754,120504182,3.153670478227837,0.0,6,100.0
2862,120611017,120504182,0.0,0.0,1,100.0
2863,120611017,120504182,0.26280587318565246,0.0,2,100.0
2864,120611017,120504182,1.0512234927426098,0.0,3,100.0
2865,120611017,120504182,0.26280587318565246,0.0,4,100.0
2866,120611017,120504182,0.5256117463713049,0.0,5,100.0
2867,120611017,120504182,0.7884176195569574,0.0,6,100.0
2868,120611025,120504182,0.0,0.0,1,100.0
2869,120611025,120504182,0.26280587318565246,0.0,2,100.0
2870,120611025,120504182,0.26280587318565246,0.0,3,100.0
2871,120611025,120504182,1.3140293659282587,0.0,4,100.0
2872,120611025,120504182,0.5256117463713049,0.0,5,100.0
2873,120611025,120504182,1.8396411122995637,0.0,6,100.0
2874,120573129,120504511,1.3140293659282587,0.0,1,100.0
2875,120573129,120504511,0.7884176195569574,1.0512234927426098,2,-24.999999999999993
2876,120573129,120504511,1.3140293659282587,0.26280587318565246,3,399.9999999999987
2877,120573129,120504511,0.0,1.576835239113911,4,-100.0
2878,120573129,120504511,0.0,0.0,5,100.0
2879,120573129,120504511,1.8396411122995637,0.0,6,100.0
2880,120573137,120504617,0.0,1.0512234927426098,1,-100.0
2881,120573137,120504617,0.0,1.0512234927426098,2,-100.0
2882,120573137,120504617,0.0,1.576835239113911,3,-100.0
2883,120573137,120504617,0.0,3.4164763514134893,4,-100.0
2884,120573137,120504617,0.0,0.0,5,100.0
2885,120573137,120504617,0.7884176195569574,0.0,6,100.0
2886,120573145,120504481,0.0,0.26280587318565246,1,-100.0
2887,120573145,120504481,0.0,0.26280587318565246,2,-100.0
2888,120573145,120504481,0.0,1.8396411122995637,3,-100.0
2889,120573145,120504481,0.0,1.8396411122995637,4,-100.0
2890,120573145,120504481,0.0,0.0,5,100.0
2891,120573145,120504481,0.0,0.0,6,100.0
2892,120573153,120504641,0.7884176195569574,0.5256117463713049,1,50.000000000000014
2893,120573153,120504641,3.4164763514134893,0.7884176195569574,2,333.3333333333342
2894,120573153,120504641,2.365252858670883,1.0512234927426098,3,125.00000000000104
2895,120573153,120504641,0.0,1.8396411122995637,4,-100.0
2896,120573153,120504641,0.0,0.0,5,100.0
2897,120573153,120504641,1.3140293659282587,0.0,6,100.0
2898,120573161,120504828,0.5256117463713049,1.0512234927426098,1,-50.0
2899,120573161,120504828,1.0512234927426098,1.576835239113911,2,-33.33333333333318
2900,120573161,120504828,1.8396411122995637,2.890864605042185,3,-36.36363636363666
2901,120573161,120504828,0.0,3.153670478227837,4,-100.0
2902,120573161,120504828,0.0,0.0,5,100.0
2903,120573161,120504828,1.576835239113911,0.0,6,100.0
2904,120573170,120504828,0.5256117463713049,1.0512234927426098,1,-50.0
2905,120573170,120504828,1.0512234927426098,1.576835239113911,2,-33.33333333333318
2906,120573170,120504828,1.0512234927426098,2.890864605042185,3,-63.63636363636373
2907,120573170,120504828,0.0,3.153670478227837,4,-100.0
2908,120573170,120504828,0.0,0.0,5,100.0
2909,120573170,120504828,0.7884176195569574,0.0,6,100.0
2910,120573188,120504828,0.5256117463713049,1.0512234927426098,1,-50.0
2911,120573188,120504828,0.5256117463713049,1.576835239113911,2,-66.66666666666659
2912,120573188,120504828,0.5256117463713049,2.890864605042185,3,-81.81818181818187
2913,120573188,120504828,0.0,3.153670478227837,4,-100.0
2914,120573188,120504828,0.0,0.0,5,100.0
2915,120573188,120504828,1.0512234927426098,0.0,6,100.0
2916,120573196,120504828,0.26280587318565246,1.0512234927426098,1,-75.0
2917,120573196,120504828,0.5256117463713049,1.576835239113911,2,-66.66666666666659
2918,120573196,120504828,0.5256117463713049,2.890864605042185,3,-81.81818181818187
2919,120573196,120504828,0.0,3.153670478227837,4,-100.0
2920,120573196,120504828,0.0,0.0,5,100.0
2921,120573196,120504828,0.26280587318565246,0.0,6,100.0
2922,120573559,120499192,0.0,0.0,1,100.0
2923,120573559,120499192,0.0,0.0,2,100.0
2924,120573559,120499192,0.0,0.0,3,100.0
2925,120573559,120499192,0.0,0.0,4,100.0
2926,120573559,120499192,0.0,0.0,5,100.0
2927,120573559,120499192,0.0,0.0,6,100.0
2928,120573621,120476134,7.62137032238396,13.403099532468344,1,-43.13725490196079
2929,120573621,120476134,8.409787941940916,14.979934771582267,2,-43.859649122807056
2930,120573621,120476134,3.679282224599142,7.095758576012644,3,-48.14814814814824
2931,120573621,120476134,8.146982068755264,5.256117463713066,4,55.00000000000023
2932,120573621,120476134,6.832952702826991,10.512234927426144,5,-35.00000000000003
2933,120573621,120476134,5.781729210084383,11.82626429335442,6,-51.11111111111111
2934,120573639,120476134,7.884176195569612,13.403099532468344,1,-41.17647058823531
2935,120573639,120476134,7.095758576012644,14.979934771582267,2,-52.63157894736848
2936,120573639,120476134,6.832952702826991,7.095758576012644,3,-3.7037037037036953
2937,120573639,120476134,7.62137032238396,5.256117463713066,4,45.00000000000028
2938,120573639,120476134,10.512234927426144,10.512234927426144,5,0.0
2939,120573639,120476134,7.358564449198309,11.82626429335442,6,-37.77777777777775
2940,120573655,120476134,0.0,13.403099532468344,1,-100.0
2941,120573655,120476134,1.3140293659282587,14.979934771582267,2,-91.22807017543867
2942,120573655,120476134,6.832952702826991,7.095758576012644,3,-3.7037037037036953
2943,120573655,120476134,9.198205561497884,5.256117463713066,4,75.00000000000037
2944,120573655,120476134,8.409787941940916,10.512234927426144,5,-19.999999999999993
2945,120573655,120476134,11.300652546983114,11.82626429335442,6,-4.444444444444429
2946,120573671,120476134,10.512234927426144,13.403099532468344,1,-21.56862745098045
2947,120573671,120476134,12.614681912911388,14.979934771582267,2,-15.789473684210487
2948,120573671,120476134,10.775040800611798,7.095758576012644,3,51.851851851851926
2949,120573671,120476134,11.82626429335442,5.256117463713066,4,125.00000000000043
2950,120573671,120476134,14.191517152025312,10.512234927426144,5,35.00000000000017
2951,120573671,120476134,13.928711278839646,11.82626429335442,6,17.777777777777747
2952,120573680,120476134,14.191517152025312,13.403099532468344,1,5.882352941176522
2953,120573680,120476134,13.403099532468344,14.979934771582267,2,-10.526315789473681
2954,120573680,120476134,11.300652546983114,7.095758576012644,3,59.259259259259466
2955,120573680,120476134,11.300652546983114,5.256117463713066,4,115.00000000000044
2956,120573680,120476134,11.82626429335442,10.512234927426144,5,12.500000000000075
2957,120573680,120476134,14.191517152025312,11.82626429335442,6,20.000000000000075
2958,120573701,120476134,0.0,13.403099532468344,1,-100.0
2959,120573701,120476134,0.0,14.979934771582267,2,-100.0
2960,120573701,120476134,0.0,7.095758576012644,3,-100.0
2961,120573701,120476134,0.0,5.256117463713066,4,-100.0
2962,120573701,120476134,0.0,10.512234927426144,5,-100.0
2963,120573701,120476134,0.0,11.82626429335442,6,-100.0
2964,120573719,120476134,0.26280587318565246,13.403099532468344,1,-98.03921568627453
2965,120573719,120476134,0.0,14.979934771582267,2,-100.0
2966,120573719,120476134,0.0,7.095758576012644,3,-100.0
2967,120573719,120476134,0.0,5.256117463713066,4,-100.0
2968,120573719,120476134,0.0,10.512234927426144,5,-100.0
2969,120573719,120476134,0.5256117463713049,11.82626429335442,6,-95.55555555555557
2970,120573735,120476134,0.0,13.403099532468344,1,-100.0
2971,120573735,120476134,0.0,14.979934771582267,2,-100.0
2972,120573735,120476134,0.0,7.095758576012644,3,-100.0
2973,120573735,120476134,0.0,5.256117463713066,4,-100.0
2974,120573735,120476134,0.0,10.512234927426144,5,-100.0
2975,120573735,120476134,1.3140293659282587,11.82626429335442,6,-88.88888888888899
2976,120573751,120476134,0.26280587318565246,13.403099532468344,1,-98.03921568627453
2977,120573751,120476134,8.672593815126568,14.979934771582267,2,-42.10526315789478
2978,120573751,120476134,16.819575883881846,7.095758576012644,3,137.03703703703738
2979,120573751,120476134,11.300652546983114,5.256117463713066,4,115.00000000000044
2980,120573751,120476134,12.089070166540068,10.512234927426144,5,15.000000000000025
2981,120573751,120476134,17.0823817570675,11.82626429335442,6,44.44444444444447
2982,120574148,120597753,0.5256117463713049,54.40081574943034,1,-99.03381642512078
2983,120574148,120597753,0.26280587318565246,701.9544872788817,2,-99.9625608386372
2984,120574148,120597753,0.5256117463713049,392.36916866618134,3,-99.8660415271266
2985,120574148,120597753,0.26280587318565246,940.0566083850841,4,-99.97204361196533
2986,120574148,120597753,0.26280587318565246,967.1256133232064,5,-99.97282608695652
2987,120574148,120597753,0.26280587318565246,942.9474729901264,6,-99.9721293199554
2988,120605961,120597753,7125.981251429006,54.40081574943034,1,12999.033816425126
2989,120605961,120597753,5792.504250884997,701.9544872788817,2,725.1965555971543
2990,120605961,120597753,3788.8722737175726,392.36916866618134,3,865.6396517079704
2991,120605961,120597753,2637.5197432912228,940.0566083850841,4,180.5703103159072
2992,120605961,120597753,2063.0261045073835,967.1256133232064,5,113.31521739130439
2993,120605961,120597753,1335.5794475294933,942.9474729901264,6,41.63879598662207
2994,120574252,120515324,2.365252858670883,2.890864605042185,1,-18.18181818181802
2995,120574252,120515324,1.576835239113911,0.0,2,100.0
2996,120574252,120515324,1.8396411122995637,0.0,3,100.0
2997,120574252,120515324,2.628058731856532,0.0,4,100.0
2998,120574252,120515324,3.679282224599142,0.0,5,100.0
2999,120574252,120515324,2.365252858670883,0.0,6,100.0
3000,120574261,120515324,5.518923336898731,2.890864605042185,1,90.90909090909142
3001,120574261,120515324,6.307340956455688,0.0,2,100.0
3002,120574261,120515324,8.146982068755264,0.0,3,100.0
3003,120574261,120515324,8.409787941940916,0.0,4,100.0
3004,120574261,120515324,12.614681912911388,0.0,5,100.0
3005,120574261,120515324,7.358564449198309,0.0,6,100.0
3006,120574375,120484484,33.11354002139237,0.5256117463713049,1,6200.00000000003
3007,120574375,120484484,30.222675416350185,8.672593815126568,2,248.48484848484875
3008,120574375,120484484,31.799510655464115,17.0823817570675,3,86.15384615384617
3009,120574375,120484484,32.85073414820672,37.5812398655485,4,-12.587412587412611
3010,120574375,120484484,42.04893970970462,32.85073414820672,5,28.000000000000057
3011,120574375,120484484,37.844045738734145,0.0,6,100.0
3012,120574383,120484484,34.6903752605063,0.5256117463713049,1,6500.000000000035
3013,120574383,120484484,42.04893970970462,8.672593815126568,2,384.8484848484854
3014,120574383,120484484,39.42088097784807,17.0823817570675,3,130.76923076923075
3015,120574383,120484484,34.6903752605063,37.5812398655485,4,-7.692307692307704
3016,120574383,120484484,52.29836876394511,32.85073414820672,5,59.20000000000005
3017,120574383,120484484,39.15807510466242,0.0,6,100.0
3018,120574391,120484484,51.77275701757381,0.5256117463713049,1,9750.000000000053
3019,120574391,120484484,51.247145271202506,8.672593815126568,2,490.90909090909156
3020,120574391,120484484,49.407504158902924,17.0823817570675,3,189.23076923076928
3021,120574391,120484484,52.56117463713077,37.5812398655485,4,39.86013986013987
3022,120574391,120484484,55.18923336898731,32.85073414820672,5,68.00000000000007
3023,120574391,120484484,54.40081574943034,0.0,6,100.0
3024,120574404,120515210,0.0,14.979934771582267,1,-100.0
3025,120574404,120515210,0.0,0.0,2,100.0
3026,120574404,120515210,0.0,0.0,3,100.0
3027,120574404,120515210,0.0,0.0,4,100.0
3028,120574404,120515210,0.0,0.0,5,100.0
3029,120574404,120515210,0.0,24.44094620626579,6,-100.0
3030,120574412,120515210,0.0,14.979934771582267,1,-100.0
3031,120574412,120515210,0.0,0.0,2,100.0
3032,120574412,120515210,0.0,0.0,3,100.0
3033,120574412,120515210,0.0,0.0,4,100.0
3034,120574412,120515210,0.0,0.0,5,100.0
3035,120574412,120515210,0.0,24.44094620626579,6,-100.0
3036,120574501,120535333,2.365252858670883,5.781729210084383,1,-59.09090909090911
3037,120574501,120535333,0.26280587318565246,0.0,2,100.0
3038,120574501,120535333,1.3140293659282587,0.0,3,100.0
3039,120574501,120535333,0.0,0.0,4,100.0
3040,120574501,120535333,0.0,11.300652546983114,5,-100.0
3041,120574501,120535333,0.0,11.300652546983114,6,-100.0
3042,120574519,120535333,0.0,5.781729210084383,1,-100.0
3043,120574519,120535333,0.0,0.0,2,100.0
3044,120574519,120535333,1.0512234927426098,0.0,3,100.0
3045,120574519,120535333,0.0,0.0,4,100.0
3046,120574519,120535333,0.0,11.300652546983114,5,-100.0
3047,120574519,120535333,0.0,11.300652546983114,6,-100.0
3048,120574738,120520799,0.0,83.04665592666663,1,-100.0
3049,120574738,120520799,0.0,292.5029368556328,2,-100.0
3050,120574738,120520799,0.0,173.71468217571723,3,-100.0
3051,120574738,120520799,0.0,228.37830379833326,4,-100.0
3052,120574738,120520799,23.65252858670884,176.8683526539451,5,-86.62704309063895
3053,120574738,120520799,31.799510655464115,150.58776533537971,6,-78.88307155322862
3054,120574754,120544555,0.0,50.45872765164553,1,-100.0
3055,120574754,120544555,0.0,69.90636226738393,2,-100.0
3056,120574754,120544555,0.0,68.59233290145566,3,-100.0
3057,120574754,120544555,0.0,68.32952702827,4,-100.0
3058,120574754,120544555,66.75269178915609,56.240456861729925,5,18.691588785046743
3059,120574754,120544555,68.32952702827,0.0,6,100.0
3060,120574762,120499141,0.0,0.0,1,100.0
3061,120574762,120499141,0.0,592.3644381604639,2,-100.0
3062,120574762,120499141,0.0,0.0,3,100.0
3063,120574762,120499141,0.0,0.0,4,100.0
3064,120574762,120499141,34.95318113369195,3607.799027092657,5,-99.03117715617715
3065,120574762,120499141,44.93980431474681,4101.611262808501,6,-98.90433779714232
3066,120575132,120471202,0.0,8.935399688312232,1,-100.0
